"Proposal Name","Name","Inventory: Name","Account: Account Name","Unit Type"
"BLR/EW/00472/1","BLR/EW/PS/01/017","BLR/EW/PS/01/017","UTC Aerospace Systems","Private Studio"
"BLR/EW/00472/1","BLR/EW/PS/01/016","BLR/EW/PS/01/016","UTC Aerospace Systems","Private Studio"
"BLR/EW/00472/1","BLR/EW/BP3/004.4","BLR/EW/BP3/004.4","UTC Aerospace Systems","Bike Parking"
"BLR/EW/00526/5","BLR/EW/PS/00/005","BLR/EW/PS/00/005","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/5","BLR/EW/PS/00/004","BLR/EW/PS/00/004","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/5","BLR/EW/PS/00/003","BLR/EW/PS/00/003","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/3","BLR/EW/PS/00/006","BLR/EW/PS/00/006","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/3","BLR/EW/PS/00/002","BLR/EW/PS/00/002","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/3","BLR/EW/PS/00/001","BLR/EW/PS/00/001","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/010","BLR/EW/PS/00/010","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/009","BLR/EW/PS/00/009","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/008","BLR/EW/PS/00/008","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/007","BLR/EW/PS/00/007","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/006","BLR/EW/PS/00/006","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/002","BLR/EW/PS/00/002","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/6","BLR/EW/PS/00/001","BLR/EW/PS/00/001","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/1","BLR/EW/PS/00/005","BLR/EW/PS/00/005","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/1","BLR/EW/PS/00/004","BLR/EW/PS/00/004","UTC Aerospace Systems","Private Studio"
"BLR/EW/00526/1","BLR/EW/PS/00/003","BLR/EW/PS/00/003","UTC Aerospace Systems","Private Studio"
"BLR/EW/00512/2","BLR/EW/PS/01/040","BLR/EW/PS/01/040","Fidelity Investments International","Private Studio"
"BLR/EW/00512/2","BLR/EW/PS/01/042","BLR/EW/PS/01/042","Fidelity Investments International","Private Studio"
"BLR/EW/00512/2","BLR/EW/PS/01/041","BLR/EW/PS/01/041","Fidelity Investments International","Private Studio"
"BLR/EW/00469/2","BLR/EW/CP3/238","BLR/EW/CP3/238","Analytics India Magazine","Car Parking"
"BLR/EW/00469/2","BLR/EW/BP3/002.3","BLR/EW/BP3/002.3","Analytics India Magazine","Bike Parking"
"BLR/EW/00469/2","BLR/EW/DD/01/080","BLR/EW/DD/01/080","Analytics India Magazine","Dedicated Desk"
"BLR/EW/00469/2","BLR/EW/DD/01/079","BLR/EW/DD/01/079","Analytics India Magazine","Dedicated Desk"
"BLR/EW/00469/2","BLR/EW/DD/01/077","BLR/EW/DD/01/077","Analytics India Magazine","Dedicated Desk"
"BLR/EW/00469/2","BLR/EW/DD/01/076","BLR/EW/DD/01/076","Analytics India Magazine","Dedicated Desk"
"BLR/EW/00469/2","BLR/EW/DD/01/075","BLR/EW/DD/01/075","Analytics India Magazine","Dedicated Desk"
"BLR/EW/00469/2","BLR/EW/PS/01/012","BLR/EW/PS/01/012","Analytics India Magazine","Private Studio"
"BLR/EW/01576/1","BLR/EW/FD/00/002","BLR/EW/FD/00/002","CaterNinja Internet Food LLP","Flexible Desk"
"BLR/EW/00578/1","BLR/EW/FD/00/011","BLR/EW/FD/00/011","CaterNinja Internet Food LLP","Flexible Desk"
"BLR/EW/00516/1","BLR/EW/FC/00/006","BLR/EW/FC/00/006","CaterNinja Internet Food LLP","Flexible Chair"
"BLR/EW/00516/1","BLR/EW/FC/00/005","BLR/EW/FC/00/005","CaterNinja Internet Food LLP","Flexible Chair"
"BLR/EW/00514/1","BLR/EW/FD/00/010","BLR/EW/FD/00/010","M3bi India Pvt. Ltd.","Flexible Desk"
"BLR/EW/00916/1","BLR/EW/PS/01/041","BLR/EW/PS/01/041","REST","Private Studio"
"BLR/EW/00916/1","BLR/EW/PS/01/040","BLR/EW/PS/01/040","REST","Private Studio"
"BLR/EW/00916/1","BLR/EW/PS/01/039","BLR/EW/PS/01/039","REST","Private Studio"
"BLR/EW/00916/2","BLR/EW/PS/01/003","BLR/EW/PS/01/003","REST","Private Studio"
"BLR/EW/00521/1","BLR/EW/DD/01/024","BLR/EW/DD/01/024","Syntel","Dedicated Desk"
"BLR/EW/00521/1","BLR/EW/DD/01/023","BLR/EW/DD/01/023","Syntel","Dedicated Desk"
"BLR/EW/00484/1","BLR/EW/PS/01/011","BLR/EW/PS/01/011","Accolite Software","Private Studio"
"BLR/EW/00098/1","BLR/EW/PS/00/013","BLR/EW/PS/00/013","arunachaleswara Minerals Pvt. Ltd.","Private Studio"
"BLR/EW/00107/2","BLR/EW/PS/00/014","BLR/EW/PS/00/014","Edge Acadmey","Private Studio"
"BLR/EW/00107/1","BLR/EW/PS/00/014","BLR/EW/PS/00/014","Edge Acadmey","Private Studio"
"BLR/EW/00107/2","Mail and Package Handling","Mail and Package Handling","Edge Acadmey","Mail and Package Handling"
"BLR/EW/00107/2","Virtual Receptionist","Virtual Receptionist","Edge Acadmey","Virtual Receptionist"
"BLR/EW/00107/2","BLR/EW/CP3/005","BLR/EW/CP3/005","Edge Acadmey","Car Parking"
"BLR/EW/00103/1","BLR/EW/PS/00/015","BLR/EW/PS/00/015","xyz","Private Studio"
"BLR/EW/00103/1","BLR/EW/PS/00/014","BLR/EW/PS/00/014","xyz","Private Studio"
"BLR/EW/00103/1","BLR/EW/PS/00/013","BLR/EW/PS/00/013","xyz","Private Studio"
"BLR/EW/00090/1","BLR/EW/DD/00/002","BLR/EW/DD/00/002","Intentwise","Dedicated Desk"
"BLR/EW/00090/1","BLR/EW/DD/00/001","BLR/EW/DD/00/001","Intentwise","Dedicated Desk"
"BLR/EW/00219/4","BLR/EW/CP3/012","BLR/EW/CP3/012","City Info Services","Car Parking"
"BLR/EW/00219/4","BLR/EW/PS/00/006","BLR/EW/PS/00/006","City Info Services","Private Studio"
"BLR/EW/00219/4","BLR/EW/PS/00/003","BLR/EW/PS/00/003","City Info Services","Private Studio"
"BLR/EW/00219/4","BLR/EW/PS/00/002","BLR/EW/PS/00/002","City Info Services","Private Studio"
"BLR/EW/00219/4","BLR/EW/PS/00/001","BLR/EW/PS/00/001","City Info Services","Private Studio"
"BLR/EW/00219/4","External Signage","External Signage","City Info Services","External Signage"
"BLR/EW/00219/4","BLR/EW/BP3/001.3","BLR/EW/BP3/001.3","City Info Services","Bike Parking"
"BLR/EW/00219/4","Telephony","Telephony","City Info Services","Telephony"
"BLR/EW/00104/1","BLR/EW/PS/00/004","BLR/EW/PS/00/004","City Info Services","Private Studio"
"BLR/EW/00104/1","BLR/EW/PS/00/003","BLR/EW/PS/00/003","City Info Services","Private Studio"
"BLR/EW/00104/1","BLR/EW/PS/00/002","BLR/EW/PS/00/002","City Info Services","Private Studio"
"BLR/EW/00104/1","BLR/EW/PS/00/001","BLR/EW/PS/00/001","City Info Services","Private Studio"
"BLR/EW/00108/6","BLR/EW/FD/00/031","BLR/EW/FD/00/031","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/030","BLR/EW/FD/00/030","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/029","BLR/EW/FD/00/029","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/028","BLR/EW/FD/00/028","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/027","BLR/EW/FD/00/027","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/026","BLR/EW/FD/00/026","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/025","BLR/EW/FD/00/025","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/024","BLR/EW/FD/00/024","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/023","BLR/EW/FD/00/023","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/022","BLR/EW/FD/00/022","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/021","BLR/EW/FD/00/021","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/020","BLR/EW/FD/00/020","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/019","BLR/EW/FD/00/019","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/018","BLR/EW/FD/00/018","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/017","BLR/EW/FD/00/017","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/016","BLR/EW/FD/00/016","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/015","BLR/EW/FD/00/015","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/014","BLR/EW/FD/00/014","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/036","BLR/EW/FD/00/036","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/035","BLR/EW/FD/00/035","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/034","BLR/EW/FD/00/034","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/033","BLR/EW/FD/00/033","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/032","BLR/EW/FD/00/032","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/013","BLR/EW/FD/00/013","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/012","BLR/EW/FD/00/012","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/011","BLR/EW/FD/00/011","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/010","BLR/EW/FD/00/010","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/009","BLR/EW/FD/00/009","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/008","BLR/EW/FD/00/008","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/007","BLR/EW/FD/00/007","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/006","BLR/EW/FD/00/006","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/005","BLR/EW/FD/00/005","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/004","BLR/EW/FD/00/004","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/003","BLR/EW/FD/00/003","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/002","BLR/EW/FD/00/002","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00108/6","BLR/EW/FD/00/001","BLR/EW/FD/00/001","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/037","BLR/EW/FD/00/037","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/042","BLR/EW/FD/00/042","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/041","BLR/EW/FD/00/041","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/040","BLR/EW/FD/00/040","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/039","BLR/EW/FD/00/039","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/FD/00/038","BLR/EW/FD/00/038","INNOFLEXION TECHNOLOGIES LLP","Flexible Desk"
"BLR/EW/00167/2","BLR/EW/PS/00/019","BLR/EW/PS/00/019","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00167/2","BLR/EW/PS/00/018","BLR/EW/PS/00/018","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00167/2","BLR/EW/FC/00/008","BLR/EW/FC/00/008","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/007","BLR/EW/FC/00/007","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/006","BLR/EW/FC/00/006","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/005","BLR/EW/FC/00/005","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/004","BLR/EW/FC/00/004","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/003","BLR/EW/FC/00/003","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/002","BLR/EW/FC/00/002","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/2","BLR/EW/FC/00/001","BLR/EW/FC/00/001","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/1","Telephony","Telephony","INNOFLEXION TECHNOLOGIES LLP","Telephony"
"BLR/EW/00167/1","BLR/EW/FC/00/002","BLR/EW/FC/00/002","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/1","BLR/EW/FC/00/001","BLR/EW/FC/00/001","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00167/1","BLR/EW/PS/00/018","BLR/EW/PS/00/018","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00167/1","BLR/EW/PS/00/019","BLR/EW/PS/00/019","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00145/1","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00145/1","BLR/EW/FC/00/010","BLR/EW/FC/00/010","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/009","BLR/EW/FC/00/009","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/008","BLR/EW/FC/00/008","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/007","BLR/EW/FC/00/007","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/006","BLR/EW/FC/00/006","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/005","BLR/EW/FC/00/005","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/004","BLR/EW/FC/00/004","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/003","BLR/EW/FC/00/003","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/002","BLR/EW/FC/00/002","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00145/1","BLR/EW/FC/00/001","BLR/EW/FC/00/001","INNOFLEXION TECHNOLOGIES LLP","Flexible Chair"
"BLR/EW/00108/6","BLR/EW/PS/00/019","BLR/EW/PS/00/019","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/018","BLR/EW/PS/00/018","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/017","BLR/EW/PS/00/017","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/016","BLR/EW/PS/00/016","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/015","BLR/EW/PS/00/015","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/014","BLR/EW/PS/00/014","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/013","BLR/EW/PS/00/013","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/012","BLR/EW/PS/00/012","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/6","BLR/EW/DD/00/015","BLR/EW/DD/00/015","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/014","BLR/EW/DD/00/014","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/013","BLR/EW/DD/00/013","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/012","BLR/EW/DD/00/012","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/011","BLR/EW/DD/00/011","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/010","BLR/EW/DD/00/010","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/009","BLR/EW/DD/00/009","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/008","BLR/EW/DD/00/008","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/007","BLR/EW/DD/00/007","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/006","BLR/EW/DD/00/006","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/005","BLR/EW/DD/00/005","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/004","BLR/EW/DD/00/004","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/003","BLR/EW/DD/00/003","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/002","BLR/EW/DD/00/002","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/6","BLR/EW/DD/00/001","BLR/EW/DD/00/001","INNOFLEXION TECHNOLOGIES LLP","Dedicated Desk"
"BLR/EW/00108/4","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/019","BLR/EW/PS/00/019","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/018","BLR/EW/PS/00/018","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/017","BLR/EW/PS/00/017","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/016","BLR/EW/PS/00/016","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/015","BLR/EW/PS/00/015","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/014","BLR/EW/PS/00/014","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/013","BLR/EW/PS/00/013","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/4","BLR/EW/PS/00/012","BLR/EW/PS/00/012","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00126/1","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/013","BLR/EW/PS/00/013","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/012","BLR/EW/PS/00/012","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/010","BLR/EW/PS/00/010","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/009","BLR/EW/PS/00/009","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/008","BLR/EW/PS/00/008","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/007","BLR/EW/PS/00/007","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/006","BLR/EW/PS/00/006","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/005","BLR/EW/PS/00/005","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/004","BLR/EW/PS/00/004","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/003","BLR/EW/PS/00/003","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/002","BLR/EW/PS/00/002","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/2","BLR/EW/PS/00/001","BLR/EW/PS/00/001","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/013","BLR/EW/PS/00/013","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/012","BLR/EW/PS/00/012","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/010","BLR/EW/PS/00/010","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/009","BLR/EW/PS/00/009","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/008","BLR/EW/PS/00/008","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/007","BLR/EW/PS/00/007","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/006","BLR/EW/PS/00/006","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/005","BLR/EW/PS/00/005","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/004","BLR/EW/PS/00/004","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/003","BLR/EW/PS/00/003","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/002","BLR/EW/PS/00/002","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/1","BLR/EW/PS/00/001","BLR/EW/PS/00/001","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00118/2","BLR/EW/CP3/017","BLR/EW/CP3/017","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/016","BLR/EW/CP3/016","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/015","BLR/EW/CP3/015","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/014","BLR/EW/CP3/014","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/234","BLR/EW/CP3/234","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/020","BLR/EW/CP3/020","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/019","BLR/EW/CP3/019","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00118/2","BLR/EW/CP3/018","BLR/EW/CP3/018","INNOFLEXION TECHNOLOGIES LLP","Car Parking"
"BLR/EW/00108/3","BLR/EW/PS/00/013","BLR/EW/PS/00/013","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/012","BLR/EW/PS/00/012","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/011","BLR/EW/PS/00/011","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/010","BLR/EW/PS/00/010","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/009","BLR/EW/PS/00/009","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/008","BLR/EW/PS/00/008","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/007","BLR/EW/PS/00/007","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
"BLR/EW/00108/3","BLR/EW/PS/00/006","BLR/EW/PS/00/006","INNOFLEXION TECHNOLOGIES LLP","Private Studio"
